"plot","ndvi","year","month","day"
"13",138.783706665039,"2000","09","06"
"11",136.211364746094,"2000","09","06"
"99",144.459060668945,"2000","09","06"
"80",140.186996459961,"2000","09","06"
"98",139.991912841797,"2000","09","06"
"97",144.135833740234,"2000","09","06"
"95",135.333312988281,"2000","09","06"
"93",142.569351196289,"2000","09","06"
"91",151.540649414062,"2000","09","06"
"89",153.149276733398,"2000","09","06"
"86",145.992462158203,"2000","09","06"
"83",142.852783203125,"2000","09","06"
"58",161.732009887695,"2000","09","06"
"75",140.667053222656,"2000","09","06"
"72",159.411376953125,"2000","09","06"
"69",161.216720581055,"2000","09","06"
"67",144.367614746094,"2000","09","06"
"66",155.296096801758,"2000","09","06"
"64",144.146224975586,"2000","09","06"
"62",143.607330322266,"2000","09","06"
"60",157.597122192383,"2000","09","06"
"40",142.862167358398,"2000","09","06"
"31",159.46369934082,"2000","09","06"
"39",153.357757568359,"2000","09","06"
"38",144.373397827148,"2000","09","06"
"37",139.38525390625,"2000","09","06"
"36",142.16911315918,"2000","09","06"
"35",137.744079589844,"2000","09","06"
"34",138.273223876953,"2000","09","06"
"33",138.651290893555,"2000","09","06"
"32",163.353576660156,"2000","09","06"
"18",142.081588745117,"2000","09","06"
"1",143.636383056641,"2000","09","06"
"15",143.157562255859,"2000","09","06"
"12",142.690780639648,"2000","09","06"
"9",142.273239135742,"2000","09","06"
"6",139.037399291992,"2000","09","06"
"5",135.546325683594,"2000","09","06"
"4",139.12109375,"2000","09","06"
"3",145.558853149414,"2000","09","06"
"2",143.345397949219,"2000","09","06"
"110",165.042144775391,"2000","09","14"
"118",143.835845947266,"2000","09","14"
"117",148.182373046875,"2000","09","14"
"116",148.831527709961,"2000","09","14"
"115",143.153717041016,"2000","09","14"
"114",144.769775390625,"2000","09","14"
"113",147.846313476562,"2000","09","14"
"112",164.881072998047,"2000","09","14"
"111",164.080078125,"2000","09","14"
"109",162.86930847168,"2000","09","14"
"100",163.564743041992,"2000","09","14"
"108",162.95246887207,"2000","09","14"
"107",162.235366821289,"2000","09","14"
"106",165.529067993164,"2000","09","14"
"105",165.039443969727,"2000","09","14"
"104",160.362258911133,"2000","09","14"
"103",163.293426513672,"2000","09","14"
"102",163.802276611328,"2000","09","14"
"101",158.365844726562,"2000","09","14"
"88",144.212310791016,"2000","09","14"
"65",156.625289916992,"2000","09","14"
"85",147.644805908203,"2000","09","14"
"82",139.793319702148,"2000","09","14"
"79",135.998168945312,"2000","09","14"
"77",129.924102783203,"2000","09","14"
"74",127.85676574707,"2000","09","14"
"71",144.410537719727,"2000","09","14"
"70",148.039794921875,"2000","09","14"
"68",156.948287963867,"2000","09","14"
"63",143.106353759766,"2000","09","14"
"51",147.852478027344,"2000","09","14"
"61",148.010131835938,"2000","09","14"
"59",145.749450683594,"2000","09","14"
"57",144.841903686523,"2000","09","14"
"56",142.560546875,"2000","09","14"
"55",136.63932800293,"2000","09","14"
"54",136.727340698242,"2000","09","14"
"53",136.648147583008,"2000","09","14"
"52",144.817977905273,"2000","09","14"
"29",145.365661621094,"2000","09","14"
"8",161.905548095703,"2000","09","14"
"27",144.286026000977,"2000","09","14"
"26",159.184371948242,"2000","09","14"
"23",158.228332519531,"2000","09","14"
"21",162.971817016602,"2000","09","14"
"19",163.004760742188,"2000","09","14"
"17",156.598175048828,"2000","09","14"
"14",140.080917358398,"2000","09","14"
"10",159.242050170898,"2000","09","14"
"96",145.890319824219,"2000","09","14"
"73",162.842208862305,"2000","09","14"
"94",143.826156616211,"2000","09","14"
"92",148.177688598633,"2000","09","14"
"90",143.603118896484,"2000","09","14"
"87",147.521011352539,"2000","09","14"
"84",149.62825012207,"2000","09","14"
"81",144.769943237305,"2000","09","14"
"78",158.138595581055,"2000","09","14"
"76",174.197784423828,"2000","09","14"
"41",147.224990844727,"2000","09","14"
"50",150.187835693359,"2000","09","14"
"42",147.888687133789,"2000","09","14"
"43",149.1748046875,"2000","09","14"
"44",149.308090209961,"2000","09","14"
"45",143.962646484375,"2000","09","14"
"46",142.974060058594,"2000","09","14"
"47",142.808853149414,"2000","09","14"
"48",143.617797851562,"2000","09","14"
"49",147.608978271484,"2000","09","14"
"30",148.928421020508,"2000","09","14"
"7",161.253173828125,"2000","09","14"
"28",148.546188354492,"2000","09","14"
"25",155.330749511719,"2000","09","14"
"24",148.904632568359,"2000","09","14"
"22",150.506912231445,"2000","09","14"
"20",146.975341796875,"2000","09","14"
"16",145.118347167969,"2000","09","14"
"13",141.761611938477,"2000","09","14"
"11",150.245498657227,"2000","09","14"
"99",148.656814575195,"2000","09","14"
"80",145.474945068359,"2000","09","14"
"98",146.100341796875,"2000","09","14"
"97",145.45881652832,"2000","09","14"
"95",143.177856445312,"2000","09","14"
"93",148.971160888672,"2000","09","14"
"91",150.304809570312,"2000","09","14"
"89",156.053894042969,"2000","09","14"
"86",152.679428100586,"2000","09","14"
"83",150.583648681641,"2000","09","14"
"58",166.477233886719,"2000","09","14"
"75",149.049835205078,"2000","09","14"
"72",158.878723144531,"2000","09","14"
"69",160.610198974609,"2000","09","14"
"67",153.5634765625,"2000","09","14"
"66",158.798385620117,"2000","09","14"
"64",152.015838623047,"2000","09","14"
"62",146.11604309082,"2000","09","14"
"60",155.527694702148,"2000","09","14"
"40",152.927093505859,"2000","09","14"
"31",163.450042724609,"2000","09","14"
"39",157.75569152832,"2000","09","14"
"38",144.274887084961,"2000","09","14"
"37",145.26774597168,"2000","09","14"
"36",150.520263671875,"2000","09","14"
"35",144.512847900391,"2000","09","14"
"34",144.228393554688,"2000","09","14"
"33",143.765899658203,"2000","09","14"
"32",159.683746337891,"2000","09","14"
"18",147.698791503906,"2000","09","14"
"1",146.601684570312,"2000","09","14"
"15",146.195877075195,"2000","09","14"
"12",150.108627319336,"2000","09","14"
"9",148.475006103516,"2000","09","14"
"6",145.263854980469,"2000","09","14"
"5",143.293762207031,"2000","09","14"
"4",145.373153686523,"2000","09","14"
"3",150.625,"2000","09","14"
"2",149.011856079102,"2000","09","14"
"110",159,"2000","09","22"
"118",140.016967773438,"2000","09","22"
"117",142.75471496582,"2000","09","22"
"116",144.391510009766,"2000","09","22"
"115",140.397735595703,"2000","09","22"
"114",140.06201171875,"2000","09","22"
"113",141.572204589844,"2000","09","22"
"112",156.478546142578,"2000","09","22"
"111",159.222076416016,"2000","09","22"
"109",159.129287719727,"2000","09","22"
"100",151.12809753418,"2000","09","22"
"108",162.696029663086,"2000","09","22"
"107",157.579681396484,"2000","09","22"
"106",161.825500488281,"2000","09","22"
"105",159.475952148438,"2000","09","22"
"104",160.713241577148,"2000","09","22"
"103",157.486114501953,"2000","09","22"
"102",161.412261962891,"2000","09","22"
"101",158.503875732422,"2000","09","22"
"88",137.567184448242,"2000","09","22"
"65",157.744537353516,"2000","09","22"
"85",139.278930664062,"2000","09","22"
"82",139.170837402344,"2000","09","22"
"79",132.742004394531,"2000","09","22"
"77",126.830917358398,"2000","09","22"
"74",125.250785827637,"2000","09","22"
"71",132.617919921875,"2000","09","22"
"70",137.97981262207,"2000","09","22"
"68",154.631591796875,"2000","09","22"
"63",139.705749511719,"2000","09","22"
"51",142.209320068359,"2000","09","22"
"61",142.855133056641,"2000","09","22"
"59",139.990463256836,"2000","09","22"
"57",138.250732421875,"2000","09","22"
"56",138.827133178711,"2000","09","22"
"55",133.286758422852,"2000","09","22"
"54",122.637420654297,"2000","09","22"
"53",128.046600341797,"2000","09","22"
"52",132.831253051758,"2000","09","22"
"29",139.620025634766,"2000","09","22"
"8",167.500259399414,"2000","09","22"
"27",138.155502319336,"2000","09","22"
"26",148.128112792969,"2000","09","22"
"23",163.173446655273,"2000","09","22"
"21",160.886199951172,"2000","09","22"
"19",162.518463134766,"2000","09","22"
"17",156.086395263672,"2000","09","22"
"14",137.524642944336,"2000","09","22"
"10",150.774322509766,"2000","09","22"
"96",139.890319824219,"2000","09","22"
"73",157.662139892578,"2000","09","22"
"94",139.952819824219,"2000","09","22"
"92",145.063629150391,"2000","09","22"
"90",137.435699462891,"2000","09","22"
"87",144.664123535156,"2000","09","22"
"84",145.954391479492,"2000","09","22"
"81",141.223175048828,"2000","09","22"
"78",152.401962280273,"2000","09","22"
"76",170.282211303711,"2000","09","22"
"41",142.368591308594,"2000","09","22"
"50",142.368179321289,"2000","09","22"
"42",145.937377929688,"2000","09","22"
"43",145.729110717773,"2000","09","22"
"44",143.602127075195,"2000","09","22"
"45",139.466918945312,"2000","09","22"
"46",137,"2000","09","22"
"47",137.695999145508,"2000","09","22"
"48",140.027603149414,"2000","09","22"
"49",144.741790771484,"2000","09","22"
"30",145.622741699219,"2000","09","22"
"7",153.643798828125,"2000","09","22"
"28",147.565856933594,"2000","09","22"
"25",148.916641235352,"2000","09","22"
"24",146.692916870117,"2000","09","22"
"22",143.766647338867,"2000","09","22"
"20",142.447875976562,"2000","09","22"
"16",140.456649780273,"2000","09","22"
"13",137.886184692383,"2000","09","22"
"11",138.41911315918,"2000","09","22"
"99",146.302505493164,"2000","09","22"
"80",142.056533813477,"2000","09","22"
"98",138.7177734375,"2000","09","22"
"97",143.528503417969,"2000","09","22"
"95",136.401977539062,"2000","09","22"
"93",144.926223754883,"2000","09","22"
"91",145.718368530273,"2000","09","22"
"89",153.359146118164,"2000","09","22"
"86",148.466857910156,"2000","09","22"
"83",141.978698730469,"2000","09","22"
"58",162.159759521484,"2000","09","22"
"75",144.440856933594,"2000","09","22"
"72",159.952651977539,"2000","09","22"
"69",162.929718017578,"2000","09","22"
"67",148.040283203125,"2000","09","22"
"66",154.982055664062,"2000","09","22"
"64",142.044723510742,"2000","09","22"
"62",141.983871459961,"2000","09","22"
"60",155.608963012695,"2000","09","22"
"40",142.308380126953,"2000","09","22"
"31",163.29638671875,"2000","09","22"
"39",149.528381347656,"2000","09","22"
"38",145.960037231445,"2000","09","22"
"37",139.622085571289,"2000","09","22"
"36",142.886199951172,"2000","09","22"
"35",138.110000610352,"2000","09","22"
"34",136.866256713867,"2000","09","22"
"33",136.699920654297,"2000","09","22"
"32",156.373184204102,"2000","09","22"
"18",142.818969726562,"2000","09","22"
"1",142.500625610352,"2000","09","22"
"15",144.131439208984,"2000","09","22"
"12",144.513259887695,"2000","09","22"
"9",139.072143554688,"2000","09","22"
"6",140.331466674805,"2000","09","22"
"5",137.429244995117,"2000","09","22"
"4",143.888442993164,"2000","09","22"
"3",143.352020263672,"2000","09","22"
"2",145.285018920898,"2000","09","22"
"110",167.295547485352,"2000","11","01"
"118",144.309967041016,"2000","11","01"
"117",147.937240600586,"2000","11","01"
"116",151.493072509766,"2000","11","01"
"115",144.762084960938,"2000","11","01"
"114",145.472366333008,"2000","11","01"
"113",147.815414428711,"2000","11","01"
"112",167.240493774414,"2000","11","01"
"111",172.667526245117,"2000","11","01"
"109",166.878204345703,"2000","11","01"
"100",162.767913818359,"2000","11","01"
"108",167.725463867188,"2000","11","01"
"107",168.216613769531,"2000","11","01"
"106",170.052719116211,"2000","11","01"
"105",170.276245117188,"2000","11","01"
"104",167.524383544922,"2000","11","01"
"103",169.396591186523,"2000","11","01"
"102",171.703979492188,"2000","11","01"
"101",166.679504394531,"2000","11","01"
"88",147.381240844727,"2000","11","01"
"65",164.950454711914,"2000","11","01"
"85",145.738357543945,"2000","11","01"
"82",150.800720214844,"2000","11","01"
"79",138.885513305664,"2000","11","01"
"77",130.604339599609,"2000","11","01"
"74",127.8984375,"2000","11","01"
"71",137.038558959961,"2000","11","01"
"70",146.59684753418,"2000","11","01"
"68",158.563079833984,"2000","11","01"
"63",145.663238525391,"2000","11","01"
"51",148.393890380859,"2000","11","01"
"61",145.218933105469,"2000","11","01"
"59",148.425109863281,"2000","11","01"
"57",143.834381103516,"2000","11","01"
"56",145.489974975586,"2000","11","01"
"55",146.46012878418,"2000","11","01"
"54",130.754058837891,"2000","11","01"
"53",129.531433105469,"2000","11","01"
"52",134.464080810547,"2000","11","01"
"29",146.193542480469,"2000","11","01"
"8",171.385711669922,"2000","11","01"
"27",145.889572143555,"2000","11","01"
"26",152.523010253906,"2000","11","01"
"23",167.586730957031,"2000","11","01"
"21",166.821228027344,"2000","11","01"
"19",167.427673339844,"2000","11","01"
"17",164.637802124023,"2000","11","01"
"14",144.632019042969,"2000","11","01"
"10",150.177093505859,"2000","11","01"
"96",147.265258789062,"2000","11","01"
"73",167.775283813477,"2000","11","01"
"94",145.86311340332,"2000","11","01"
"92",148.729400634766,"2000","11","01"
"90",145.75456237793,"2000","11","01"
"87",147.505279541016,"2000","11","01"
"84",152.299423217773,"2000","11","01"
"81",147.421356201172,"2000","11","01"
"78",147.453323364258,"2000","11","01"
"76",166.411544799805,"2000","11","01"
"41",147.462020874023,"2000","11","01"
"50",149.407440185547,"2000","11","01"
"42",152.199768066406,"2000","11","01"
"43",156.651504516602,"2000","11","01"
"44",150,"2000","11","01"
"45",144.840972900391,"2000","11","01"
"46",143.512969970703,"2000","11","01"
"47",144.36848449707,"2000","11","01"
"48",141.957138061523,"2000","11","01"
"49",146.847259521484,"2000","11","01"
"30",149.509063720703,"2000","11","01"
"7",161.062545776367,"2000","11","01"
"28",149.930679321289,"2000","11","01"
"25",155.002960205078,"2000","11","01"
"24",149.695053100586,"2000","11","01"
"22",150.742721557617,"2000","11","01"
"20",148.528121948242,"2000","11","01"
"16",147.534774780273,"2000","11","01"
"13",143.551422119141,"2000","11","01"
"11",142.067520141602,"2000","11","01"
"99",150.808303833008,"2000","11","01"
"80",148.893600463867,"2000","11","01"
"98",146.97331237793,"2000","11","01"
"97",147.340637207031,"2000","11","01"
"95",143.034423828125,"2000","11","01"
"93",152.418960571289,"2000","11","01"
"91",156.537109375,"2000","11","01"
"89",159.721313476562,"2000","11","01"
"86",153.392974853516,"2000","11","01"
"83",149.773803710938,"2000","11","01"
"58",171.451583862305,"2000","11","01"
"75",150.716766357422,"2000","11","01"
"72",162.487228393555,"2000","11","01"
"69",163.805648803711,"2000","11","01"
"67",151.710891723633,"2000","11","01"
"66",159.817321777344,"2000","11","01"
"64",151.580154418945,"2000","11","01"
"62",146.855514526367,"2000","11","01"
"60",159.917877197266,"2000","11","01"
"40",152.27197265625,"2000","11","01"
"31",166.8505859375,"2000","11","01"
"39",158.924331665039,"2000","11","01"
"38",152.273101806641,"2000","11","01"
"37",145.856323242188,"2000","11","01"
"36",148.927764892578,"2000","11","01"
"35",144.873565673828,"2000","11","01"
"34",141.803100585938,"2000","11","01"
"33",144.168640136719,"2000","11","01"
"32",156.413055419922,"2000","11","01"
"18",148.814468383789,"2000","11","01"
"1",145.334030151367,"2000","11","01"
"15",150.858032226562,"2000","11","01"
"12",149.817993164062,"2000","11","01"
"9",146.329467773438,"2000","11","01"
"6",146.582656860352,"2000","11","01"
"5",142.24934387207,"2000","11","01"
"4",143.20930480957,"2000","11","01"
"3",146.79638671875,"2000","11","01"
"2",150.282638549805,"2000","11","01"
"110",177.323471069336,"2001","01","20"
"118",152.474609375,"2001","01","20"
"117",150.920318603516,"2001","01","20"
"116",158.841339111328,"2001","01","20"
"115",153.373657226562,"2001","01","20"
"114",152.621505737305,"2001","01","20"
"113",156.522354125977,"2001","01","20"
"112",181.356567382812,"2001","01","20"
"111",180.013107299805,"2001","01","20"
"109",178.877517700195,"2001","01","20"
"100",174.974975585938,"2001","01","20"
"108",179.304092407227,"2001","01","20"
"107",178.023376464844,"2001","01","20"
"106",180.674530029297,"2001","01","20"
"105",179.293670654297,"2001","01","20"
"104",174.42333984375,"2001","01","20"
"103",176.569107055664,"2001","01","20"
"102",177.536331176758,"2001","01","20"
"101",173.298431396484,"2001","01","20"
"88",152.070922851562,"2001","01","20"
"65",172.997207641602,"2001","01","20"
"85",150.938720703125,"2001","01","20"
"82",154.476379394531,"2001","01","20"
"79",136.410568237305,"2001","01","20"
"77",131.941604614258,"2001","01","20"
"74",128.662521362305,"2001","01","20"
"71",149.460342407227,"2001","01","20"
"70",160.005828857422,"2001","01","20"
"68",164.0263671875,"2001","01","20"
"63",152.671768188477,"2001","01","20"
"51",157.904556274414,"2001","01","20"
"61",162.081771850586,"2001","01","20"
"59",160.505859375,"2001","01","20"
"57",156.310913085938,"2001","01","20"
"56",144.932250976562,"2001","01","20"
"55",134.049621582031,"2001","01","20"
"54",145.970321655273,"2001","01","20"
"53",149.49560546875,"2001","01","20"
"52",156.234512329102,"2001","01","20"
"29",154.042846679688,"2001","01","20"
"8",169.433319091797,"2001","01","20"
"27",155.421905517578,"2001","01","20"
"26",165.411148071289,"2001","01","20"
"23",169.358734130859,"2001","01","20"
"21",170.228179931641,"2001","01","20"
"19",169.994140625,"2001","01","20"
"17",165.382293701172,"2001","01","20"
"14",150.265884399414,"2001","01","20"
"10",170.908706665039,"2001","01","20"
"96",157.029205322266,"2001","01","20"
"73",175.032730102539,"2001","01","20"
"94",153.573577880859,"2001","01","20"
"92",162.115966796875,"2001","01","20"
"90",151.842620849609,"2001","01","20"
"87",153.841156005859,"2001","01","20"
"84",162.515777587891,"2001","01","20"
"81",153.473999023438,"2001","01","20"
"78",167.178405761719,"2001","01","20"
"76",177.786651611328,"2001","01","20"
"41",153.031112670898,"2001","01","20"
"50",160.107070922852,"2001","01","20"
"42",154.908020019531,"2001","01","20"
"43",157.804244995117,"2001","01","20"
"44",157.287811279297,"2001","01","20"
"45",154.59455871582,"2001","01","20"
"46",157.772125244141,"2001","01","20"
"47",151.772659301758,"2001","01","20"
"48",154.243209838867,"2001","01","20"
"49",157.740051269531,"2001","01","20"
"30",161.928741455078,"2001","01","20"
"7",170.644180297852,"2001","01","20"
"28",163.509338378906,"2001","01","20"
"25",161.831970214844,"2001","01","20"
"24",158.197235107422,"2001","01","20"
"22",156.051956176758,"2001","01","20"
"20",154.976150512695,"2001","01","20"
"16",152.747039794922,"2001","01","20"
"13",148.0791015625,"2001","01","20"
"11",156.919174194336,"2001","01","20"
"99",157.927124023438,"2001","01","20"
"80",157.883377075195,"2001","01","20"
"98",158.018371582031,"2001","01","20"
"97",152.535064697266,"2001","01","20"
"95",147.890274047852,"2001","01","20"
"93",157.42839050293,"2001","01","20"
"91",158.972503662109,"2001","01","20"
"89",164.711029052734,"2001","01","20"
"86",165.966461181641,"2001","01","20"
"83",159.796142578125,"2001","01","20"
"58",176.457168579102,"2001","01","20"
"75",161.349014282227,"2001","01","20"
"72",168.193466186523,"2001","01","20"
"69",171.255477905273,"2001","01","20"
"67",162.313461303711,"2001","01","20"
"66",167.8896484375,"2001","01","20"
"64",162.717666625977,"2001","01","20"
"62",153.950408935547,"2001","01","20"
"60",166.106781005859,"2001","01","20"
"40",161.133895874023,"2001","01","20"
"31",171.637908935547,"2001","01","20"
"39",168.340774536133,"2001","01","20"
"38",157.887939453125,"2001","01","20"
"37",157.887435913086,"2001","01","20"
"36",162.656829833984,"2001","01","20"
"35",157.6953125,"2001","01","20"
"34",153.618453979492,"2001","01","20"
"33",157.191131591797,"2001","01","20"
"32",171.911727905273,"2001","01","20"
"18",158.568466186523,"2001","01","20"
"1",157.390014648438,"2001","01","20"
"15",154.431945800781,"2001","01","20"
"12",154.599853515625,"2001","01","20"
"9",153.091400146484,"2001","01","20"
"6",154.242965698242,"2001","01","20"
"5",151.322372436523,"2001","01","20"
"4",151.44905090332,"2001","01","20"
"3",157.413803100586,"2001","01","20"
"2",153.121673583984,"2001","01","20"
"110",174.096984863281,"2001","02","21"
"118",151.704116821289,"2001","02","21"
"117",152.693374633789,"2001","02","21"
"116",157.556243896484,"2001","02","21"
"115",150.262100219727,"2001","02","21"
"114",153.224334716797,"2001","02","21"
"113",155.883712768555,"2001","02","21"
"112",173.200164794922,"2001","02","21"
"111",174.416488647461,"2001","02","21"
"109",172.959167480469,"2001","02","21"
"100",171.447372436523,"2001","02","21"
"108",171.642272949219,"2001","02","21"
"107",172.046768188477,"2001","02","21"
"106",177.698120117188,"2001","02","21"
"105",174.920639038086,"2001","02","21"
"104",172.814468383789,"2001","02","21"
"103",174.127426147461,"2001","02","21"
"102",174.492279052734,"2001","02","21"
"101",170.757614135742,"2001","02","21"
"88",151.931655883789,"2001","02","21"
"65",169.205993652344,"2001","02","21"
"85",151.378524780273,"2001","02","21"
"82",145.796356201172,"2001","02","21"
"79",140.890975952148,"2001","02","21"
"77",129.273696899414,"2001","02","21"
"74",129.826644897461,"2001","02","21"
"71",153.623901367188,"2001","02","21"
"70",155.781936645508,"2001","02","21"
"68",164.324020385742,"2001","02","21"
"63",153.451477050781,"2001","02","21"
"51",158.971435546875,"2001","02","21"
"61",155.553192138672,"2001","02","21"
"59",155.13069152832,"2001","02","21"
"57",156.472015380859,"2001","02","21"
"56",155.401672363281,"2001","02","21"
"55",139.808364868164,"2001","02","21"
"54",138.026840209961,"2001","02","21"
"53",141.462524414062,"2001","02","21"
"52",153.187149047852,"2001","02","21"
"29",151.999282836914,"2001","02","21"
"8",166.961196899414,"2001","02","21"
"27",154,"2001","02","21"
"26",161.583557128906,"2001","02","21"
"23",169.772827148438,"2001","02","21"
"21",170.45491027832,"2001","02","21"
"19",170.371566772461,"2001","02","21"
"17",164.416046142578,"2001","02","21"
"14",152.785247802734,"2001","02","21"
"10",166.264282226562,"2001","02","21"
"96",152.890319824219,"2001","02","21"
"73",174.338531494141,"2001","02","21"
"94",151.960266113281,"2001","02","21"
"92",155.725067138672,"2001","02","21"
"90",141.312225341797,"2001","02","21"
"87",157.530807495117,"2001","02","21"
"84",158.380126953125,"2001","02","21"
"81",152,"2001","02","21"
"78",164.324996948242,"2001","02","21"
"76",175.048812866211,"2001","02","21"
"41",153.942489624023,"2001","02","21"
"50",161.07666015625,"2001","02","21"
"42",157.674835205078,"2001","02","21"
"43",159.226989746094,"2001","02","21"
"44",158.326568603516,"2001","02","21"
"45",156.599182128906,"2001","02","21"
"46",153.004867553711,"2001","02","21"
"47",154.22673034668,"2001","02","21"
"48",155.254150390625,"2001","02","21"
"49",152.953491210938,"2001","02","21"
"30",159.407211303711,"2001","02","21"
"7",164.36408996582,"2001","02","21"
"28",159.027389526367,"2001","02","21"
"25",162.007217407227,"2001","02","21"
"24",157.900665283203,"2001","02","21"
"22",159.448867797852,"2001","02","21"
"20",154.909301757812,"2001","02","21"
"16",155.116973876953,"2001","02","21"
"13",153.035507202148,"2001","02","21"
"11",150.687164306641,"2001","02","21"
"99",154.683731079102,"2001","02","21"
"80",157.681396484375,"2001","02","21"
"98",153.691848754883,"2001","02","21"
"97",148.637557983398,"2001","02","21"
"95",151.566635131836,"2001","02","21"
"93",153.602569580078,"2001","02","21"
"91",157.387481689453,"2001","02","21"
"89",166.001358032227,"2001","02","21"
"86",161.672576904297,"2001","02","21"
"83",154.971481323242,"2001","02","21"
"58",170.448501586914,"2001","02","21"
"75",160.975616455078,"2001","02","21"
"72",165.043701171875,"2001","02","21"
"69",168.928009033203,"2001","02","21"
"67",161.710891723633,"2001","02","21"
"66",166.448928833008,"2001","02","21"
"64",162.139465332031,"2001","02","21"
"62",155.574584960938,"2001","02","21"
"60",164.172012329102,"2001","02","21"
"40",162.200332641602,"2001","02","21"
"31",169.796463012695,"2001","02","21"
"39",167.067138671875,"2001","02","21"
"38",158.671188354492,"2001","02","21"
"37",158.411224365234,"2001","02","21"
"36",160.587615966797,"2001","02","21"
"35",154.153549194336,"2001","02","21"
"34",154.228393554688,"2001","02","21"
"33",156.416931152344,"2001","02","21"
"32",168.387161254883,"2001","02","21"
"18",160.499816894531,"2001","02","21"
"1",158.392318725586,"2001","02","21"
"15",158.611312866211,"2001","02","21"
"12",157.820770263672,"2001","02","21"
"9",155.395034790039,"2001","02","21"
"6",154.095062255859,"2001","02","21"
"5",146.914306640625,"2001","02","21"
"4",153.942001342773,"2001","02","21"
"3",156.992691040039,"2001","02","21"
"2",161.264938354492,"2001","02","21"
"110",170.821762084961,"2001","04","10"
"118",144.037796020508,"2001","04","10"
"117",147.065048217773,"2001","04","10"
"116",148.892425537109,"2001","04","10"
"115",145.635772705078,"2001","04","10"
"114",143.405197143555,"2001","04","10"
"113",148.936721801758,"2001","04","10"
"112",165.670532226562,"2001","04","10"
"111",169.530700683594,"2001","04","10"
"109",166.829177856445,"2001","04","10"
"100",161.64631652832,"2001","04","10"
"108",167.919860839844,"2001","04","10"
"107",166.819671630859,"2001","04","10"
"106",171.263641357422,"2001","04","10"
"105",171.687133789062,"2001","04","10"
"104",168.524383544922,"2001","04","10"
"103",167.344055175781,"2001","04","10"
"102",168.321792602539,"2001","04","10"
"101",166.593475341797,"2001","04","10"
"88",143.5849609375,"2001","04","10"
"65",165.786697387695,"2001","04","10"
"85",145,"2001","04","10"
"82",146.532196044922,"2001","04","10"
"79",139.804168701172,"2001","04","10"
"77",130.294189453125,"2001","04","10"
"74",127.75129699707,"2001","04","10"
"71",139.334716796875,"2001","04","10"
"70",149.427749633789,"2001","04","10"
"68",163.151779174805,"2001","04","10"
"63",148.857772827148,"2001","04","10"
"51",152.269882202148,"2001","04","10"
"61",154.345169067383,"2001","04","10"
"59",152.381240844727,"2001","04","10"
"57",151.034027099609,"2001","04","10"
"56",149.053253173828,"2001","04","10"
"55",137.755126953125,"2001","04","10"
"54",139.635726928711,"2001","04","10"
"53",139.879577636719,"2001","04","10"
"52",148.814056396484,"2001","04","10"
"29",150.895751953125,"2001","04","10"
"8",166.136505126953,"2001","04","10"
"27",150.159301757812,"2001","04","10"
"26",158.528137207031,"2001","04","10"
"23",167.324066162109,"2001","04","10"
"21",167.102828979492,"2001","04","10"
"19",167.181579589844,"2001","04","10"
"17",164.19677734375,"2001","04","10"
"14",147.775329589844,"2001","04","10"
"10",161.450881958008,"2001","04","10"
"96",145.838668823242,"2001","04","10"
"73",168.947891235352,"2001","04","10"
"94",144.091018676758,"2001","04","10"
"92",148.321578979492,"2001","04","10"
"90",147.917266845703,"2001","04","10"
"87",143.406387329102,"2001","04","10"
"84",151.3525390625,"2001","04","10"
"81",147.116195678711,"2001","04","10"
"78",151.744873046875,"2001","04","10"
"76",167.8173828125,"2001","04","10"
"41",149.906677246094,"2001","04","10"
"50",155.806762695312,"2001","04","10"
"42",153.398361206055,"2001","04","10"
"43",152.888305664062,"2001","04","10"
"44",151.776153564453,"2001","04","10"
"45",153.107284545898,"2001","04","10"
"46",149.068511962891,"2001","04","10"
"47",149.861740112305,"2001","04","10"
"48",152.633987426758,"2001","04","10"
"49",156.991622924805,"2001","04","10"
"30",159.696517944336,"2001","04","10"
"7",166.59635925293,"2001","04","10"
"28",159.793304443359,"2001","04","10"
"25",158.172134399414,"2001","04","10"
"24",159.242736816406,"2001","04","10"
"22",157.112213134766,"2001","04","10"
"20",157.000137329102,"2001","04","10"
"16",152.712951660156,"2001","04","10"
"13",148.736846923828,"2001","04","10"
"11",148.197906494141,"2001","04","10"
"99",153.235397338867,"2001","04","10"
"80",149.010223388672,"2001","04","10"
"98",145.563125610352,"2001","04","10"
"97",149.062698364258,"2001","04","10"
"95",139.989120483398,"2001","04","10"
"93",149.882858276367,"2001","04","10"
"91",152.041839599609,"2001","04","10"
"89",163.646560668945,"2001","04","10"
"86",151.992462158203,"2001","04","10"
"83",148.887100219727,"2001","04","10"
"58",164.606216430664,"2001","04","10"
"75",158.506698608398,"2001","04","10"
"72",162.630081176758,"2001","04","10"
"69",166.001831054688,"2001","04","10"
"67",157.509918212891,"2001","04","10"
"66",160.748992919922,"2001","04","10"
"64",153.608291625977,"2001","04","10"
"62",152.542114257812,"2001","04","10"
"60",156.181823730469,"2001","04","10"
"40",158.230621337891,"2001","04","10"
"31",165.25341796875,"2001","04","10"
"39",159.448059082031,"2001","04","10"
"38",155.420043945312,"2001","04","10"
"37",152.784469604492,"2001","04","10"
"36",155.451049804688,"2001","04","10"
"35",150.645919799805,"2001","04","10"
"34",148.749710083008,"2001","04","10"
"33",148.73193359375,"2001","04","10"
